time	V(n001)
1.259991560000000e+00	2.700000e+00
1.259992200000000e+00	2.700000e+00
1.259993480000000e+00	2.700000e+00
1.259996039999999e+00	2.700000e+00
1.259999000000000e+00	2.700000e+00
1.259999100000000e+00	2.430000e+00
1.259999300000000e+00	1.890000e+00
1.259999700000000e+00	8.100000e-01
1.260000000000000e+00	0.000000e+00
1.269990000000000e+00	0.000000e+00
1.269990100000000e+00	2.700000e-01
1.269990300000000e+00	8.100000e-01
1.269990700000000e+00	1.890000e+00
1.269991000000000e+00	2.700000e+00
1.269991080000000e+00	2.700000e+00
1.269991240000000e+00	2.700000e+00
1.269991560000000e+00	2.700000e+00
1.269992200000000e+00	2.700000e+00
1.269993480000000e+00	2.700000e+00
1.269996039999999e+00	2.700000e+00
1.269999000000000e+00	2.700000e+00
1.269999100000000e+00	2.430000e+00
1.269999300000000e+00	1.890000e+00
1.269999700000000e+00	8.100000e-01
1.270000000000000e+00	0.000000e+00
1.279990000000000e+00	0.000000e+00
1.279990100000000e+00	2.700000e-01
1.279990300000000e+00	8.100000e-01
1.279990700000000e+00	1.890000e+00
1.279991000000000e+00	2.700000e+00
1.279991080000000e+00	2.700000e+00
1.279991240000000e+00	2.700000e+00
1.279991560000000e+00	2.700000e+00
1.279992200000000e+00	2.700000e+00
1.279993480000000e+00	2.700000e+00
1.279996039999999e+00	2.700000e+00
1.279999000000000e+00	2.700000e+00
1.279999100000000e+00	2.430000e+00
1.279999300000000e+00	1.890000e+00
1.279999700000000e+00	8.100000e-01
1.280000000000000e+00	0.000000e+00
1.289990000000000e+00	0.000000e+00
1.289990100000000e+00	2.700000e-01
1.289990300000000e+00	8.100000e-01
1.289990700000000e+00	1.890000e+00
1.289991000000000e+00	2.700000e+00
1.289991080000000e+00	2.700000e+00
1.289991240000000e+00	2.700000e+00
1.289991560000000e+00	2.700000e+00
1.289992200000000e+00	2.700000e+00
1.289993480000000e+00	2.700000e+00
1.289996039999999e+00	2.700000e+00
1.289999000000000e+00	2.700000e+00
1.289999100000000e+00	2.430000e+00
1.289999300000000e+00	1.890000e+00
1.289999700000000e+00	8.100000e-01
1.290000000000000e+00	0.000000e+00
1.299990000000000e+00	0.000000e+00
1.299990100000000e+00	2.700000e-01
1.299990300000000e+00	8.100000e-01
1.299990700000000e+00	1.890000e+00
1.299991000000000e+00	2.700000e+00
1.299991240000000e+00	2.700000e+00
1.299991560000000e+00	2.700000e+00
1.299992200000000e+00	2.700000e+00
1.299993480000000e+00	2.700000e+00
1.299996039999999e+00	2.700000e+00
1.299999000000000e+00	2.700000e+00
1.299999100000000e+00	2.430000e+00
1.299999300000000e+00	1.890000e+00
1.299999700000000e+00	8.100000e-01
1.300000000000000e+00	0.000000e+00
1.309990000000000e+00	0.000000e+00
1.309990100000000e+00	2.700000e-01
1.309990300000000e+00	8.100000e-01
1.309990700000000e+00	1.890000e+00
1.309991000000000e+00	2.700000e+00
1.309991240000000e+00	2.700000e+00
1.309991560000000e+00	2.700000e+00
1.309992200000000e+00	2.700000e+00
1.309993480000000e+00	2.700000e+00
1.309996039999999e+00	2.700000e+00
1.309999000000000e+00	2.700000e+00
1.309999100000000e+00	2.430000e+00
1.309999300000000e+00	1.890000e+00
1.309999700000000e+00	8.100000e-01
1.310000000000000e+00	0.000000e+00
1.319990000000000e+00	0.000000e+00
1.319990100000000e+00	2.700000e-01
1.319990300000000e+00	8.100000e-01
1.319990700000000e+00	1.890000e+00
1.319991000000000e+00	2.700000e+00
1.319991240000000e+00	2.700000e+00
1.319991560000000e+00	2.700000e+00
1.319992200000000e+00	2.700000e+00
1.319993480000000e+00	2.700000e+00
1.319996039999999e+00	2.700000e+00
1.319999000000000e+00	2.700000e+00
1.319999100000000e+00	2.430000e+00
1.319999300000000e+00	1.890000e+00
1.319999700000000e+00	8.100000e-01
1.320000000000000e+00	0.000000e+00
1.329990000000000e+00	0.000000e+00
1.329990100000000e+00	2.700000e-01
1.329990300000000e+00	8.100000e-01
1.329990700000000e+00	1.890000e+00
1.329991000000000e+00	2.700000e+00
1.329991240000000e+00	2.700000e+00
1.329991560000000e+00	2.700000e+00
1.329992200000000e+00	2.700000e+00
1.329993480000000e+00	2.700000e+00
1.329996039999999e+00	2.700000e+00
1.329999000000000e+00	2.700000e+00
1.329999100000000e+00	2.430000e+00
1.329999300000000e+00	1.890000e+00
1.329999700000000e+00	8.100000e-01
1.330000000000000e+00	0.000000e+00
1.339990000000000e+00	0.000000e+00
1.339990100000000e+00	2.700000e-01
1.339990300000000e+00	8.100000e-01
1.339990700000000e+00	1.890000e+00
1.339991000000000e+00	2.700000e+00
1.339991240000000e+00	2.700000e+00
1.339991560000000e+00	2.700000e+00
1.339992200000000e+00	2.700000e+00
1.339993480000000e+00	2.700000e+00
1.339996039999999e+00	2.700000e+00
1.339999000000000e+00	2.700000e+00
1.339999100000000e+00	2.430000e+00
1.339999300000000e+00	1.890000e+00
1.339999700000000e+00	8.100000e-01
1.340000000000000e+00	0.000000e+00
1.349990000000000e+00	0.000000e+00
1.349990100000000e+00	2.700000e-01
1.349990300000000e+00	8.100000e-01
1.349990700000000e+00	1.890000e+00
1.349991000000000e+00	2.700000e+00
1.349991240000000e+00	2.700000e+00
1.349991560000000e+00	2.700000e+00
1.349992200000000e+00	2.700000e+00
1.349993480000000e+00	2.700000e+00
1.349996040000000e+00	2.700000e+00
1.349999000000000e+00	2.700000e+00
1.349999100000000e+00	2.430000e+00
1.349999300000000e+00	1.890000e+00
1.349999700000000e+00	8.100000e-01
1.350000000000000e+00	0.000000e+00
1.359990000000000e+00	0.000000e+00
1.359990100000000e+00	2.700000e-01
1.359990300000000e+00	8.100000e-01
1.359990700000000e+00	1.890000e+00
1.359991000000000e+00	2.700000e+00
1.359991240000000e+00	2.700000e+00
1.359991560000000e+00	2.700000e+00
1.359992200000000e+00	2.700000e+00
1.359993480000000e+00	2.700000e+00
1.359996040000000e+00	2.700000e+00
1.359999000000000e+00	2.700000e+00
1.359999100000000e+00	2.430000e+00
1.359999300000000e+00	1.890000e+00
1.359999700000000e+00	8.100000e-01
1.360000000000000e+00	0.000000e+00
1.369990000000000e+00	0.000000e+00
1.369990100000000e+00	2.700000e-01
1.369990300000000e+00	8.100000e-01
1.369990700000000e+00	1.890000e+00
1.369991000000000e+00	2.700000e+00
1.369991240000000e+00	2.700000e+00
1.369991560000000e+00	2.700000e+00
1.369992200000000e+00	2.700000e+00
1.369993480000000e+00	2.700000e+00
1.369996040000000e+00	2.700000e+00
1.369999000000000e+00	2.700000e+00
1.369999100000000e+00	2.430000e+00
1.369999300000000e+00	1.890000e+00
1.369999700000000e+00	8.100000e-01
1.370000000000000e+00	0.000000e+00
1.379990000000000e+00	0.000000e+00
1.379990100000000e+00	2.700000e-01
1.379990300000000e+00	8.100000e-01
1.379990700000000e+00	1.890000e+00
1.379991000000000e+00	2.700000e+00
1.379991240000000e+00	2.700000e+00
1.379991560000000e+00	2.700000e+00
1.379992200000000e+00	2.700000e+00
1.379993480000000e+00	2.700000e+00
1.379996040000001e+00	2.700000e+00
1.379999000000000e+00	2.700000e+00
1.379999100000000e+00	2.430000e+00
1.379999300000000e+00	1.890000e+00
1.379999700000000e+00	8.100000e-01
1.380000000000000e+00	0.000000e+00
1.389990000000000e+00	0.000000e+00
1.389990100000000e+00	2.700000e-01
1.389990300000000e+00	8.100000e-01
1.389990700000000e+00	1.890000e+00
1.389991000000000e+00	2.700000e+00
1.389991240000000e+00	2.700000e+00
1.389991560000000e+00	2.700000e+00
1.389992200000000e+00	2.700000e+00
1.389993480000000e+00	2.700000e+00
1.389996040000001e+00	2.700000e+00
1.389999000000000e+00	2.700000e+00
1.389999100000000e+00	2.430000e+00
1.389999300000000e+00	1.890000e+00
1.389999700000000e+00	8.100000e-01
1.390000000000000e+00	0.000000e+00
1.399990000000000e+00	0.000000e+00
1.399990100000000e+00	2.700000e-01
1.399990300000000e+00	8.100000e-01
1.399990700000000e+00	1.890000e+00
1.399991000000000e+00	2.700000e+00
1.399991240000000e+00	2.700000e+00
1.399991560000000e+00	2.700000e+00
1.399992200000000e+00	2.700000e+00
1.399993480000000e+00	2.700000e+00
1.399996040000001e+00	2.700000e+00
1.399999000000000e+00	2.700000e+00
1.399999100000000e+00	2.430000e+00
1.399999300000000e+00	1.890000e+00
1.399999700000000e+00	8.100000e-01
1.400000000000000e+00	0.000000e+00
1.409990000000000e+00	0.000000e+00
1.409990100000000e+00	2.700000e-01
1.409990300000000e+00	8.100000e-01
1.409990700000000e+00	1.890000e+00
1.409991000000000e+00	2.700000e+00
1.409991240000000e+00	2.700000e+00
1.409991560000000e+00	2.700000e+00
1.409992200000000e+00	2.700000e+00
1.409993480000000e+00	2.700000e+00
1.409996040000001e+00	2.700000e+00
1.409999000000000e+00	2.700000e+00
1.409999100000000e+00	2.430000e+00
1.409999300000000e+00	1.890000e+00
1.409999700000000e+00	8.100000e-01
1.410000000000000e+00	0.000000e+00
1.419990000000000e+00	0.000000e+00
1.419990100000000e+00	2.700000e-01
1.419990300000000e+00	8.100000e-01
1.419990700000000e+00	1.890000e+00
1.419991000000000e+00	2.700000e+00
1.419991240000000e+00	2.700000e+00
1.419991560000000e+00	2.700000e+00
1.419992200000000e+00	2.700000e+00
1.419993480000000e+00	2.700000e+00
1.419996040000001e+00	2.700000e+00
1.419999000000000e+00	2.700000e+00
1.419999100000000e+00	2.430000e+00
1.419999300000000e+00	1.890000e+00
1.419999700000000e+00	8.100000e-01
1.420000000000000e+00	0.000000e+00
1.429990000000000e+00	0.000000e+00
1.429990100000000e+00	2.700000e-01
1.429990300000000e+00	8.100000e-01
1.429990700000000e+00	1.890000e+00
1.429991000000000e+00	2.700000e+00
1.429991240000000e+00	2.700000e+00
1.429991560000000e+00	2.700000e+00
1.429992200000000e+00	2.700000e+00
1.429993480000000e+00	2.700000e+00
1.429996040000001e+00	2.700000e+00
1.429999000000000e+00	2.700000e+00
1.429999100000000e+00	2.430000e+00
1.429999300000000e+00	1.890000e+00
1.429999700000000e+00	8.100000e-01
1.430000000000000e+00	0.000000e+00
1.439990000000000e+00	0.000000e+00
1.439990100000000e+00	2.700000e-01
1.439990300000000e+00	8.100000e-01
1.439990700000000e+00	1.890000e+00
1.439991000000000e+00	2.700000e+00
1.439991240000000e+00	2.700000e+00
1.439991560000000e+00	2.700000e+00
1.439992200000000e+00	2.700000e+00
1.439993480000000e+00	2.700000e+00
1.439996040000001e+00	2.700000e+00
1.439999000000000e+00	2.700000e+00
1.439999100000000e+00	2.430000e+00
1.439999300000000e+00	1.890000e+00
1.439999700000000e+00	8.100000e-01
1.440000000000000e+00	0.000000e+00
1.446527609999784e+00	0.000000e+00
1.449990000000000e+00	0.000000e+00
1.449990100000000e+00	2.700000e-01
1.449990300000000e+00	8.100000e-01
1.449990700000000e+00	1.890000e+00
1.449991000000000e+00	2.700000e+00
1.449991240000000e+00	2.700000e+00
1.449991560000000e+00	2.700000e+00
1.449992200000000e+00	2.700000e+00
1.449993480000000e+00	2.700000e+00
1.449996040000001e+00	2.700000e+00
1.449999000000000e+00	2.700000e+00
1.449999100000000e+00	2.430000e+00
1.449999300000000e+00	1.890000e+00
1.449999700000000e+00	8.100000e-01
1.450000000000000e+00	0.000000e+00
1.459990000000000e+00	0.000000e+00
1.459990100000000e+00	2.700000e-01
1.459990300000000e+00	8.100000e-01
1.459990700000000e+00	1.890000e+00
1.459991000000000e+00	2.700000e+00
1.459991560000000e+00	2.700000e+00
1.459992200000000e+00	2.700000e+00
1.459993480000000e+00	2.700000e+00
1.459996040000001e+00	2.700000e+00
1.459999000000000e+00	2.700000e+00
1.459999100000000e+00	2.430000e+00
1.459999300000000e+00	1.890000e+00
1.459999700000000e+00	8.100000e-01
1.460000000000000e+00	0.000000e+00
1.469990000000000e+00	0.000000e+00
1.469990100000000e+00	2.700000e-01
1.469990300000000e+00	8.100000e-01
1.469990700000000e+00	1.890000e+00
1.469991000000000e+00	2.700000e+00
1.469991560000000e+00	2.700000e+00
1.469992200000000e+00	2.700000e+00
1.469993480000000e+00	2.700000e+00
1.469996039999999e+00	2.700000e+00
1.469999000000000e+00	2.700000e+00
1.469999100000000e+00	2.430000e+00
1.469999300000000e+00	1.890000e+00
1.469999700000000e+00	8.100000e-01
1.470000000000000e+00	0.000000e+00
1.479990000000000e+00	0.000000e+00
1.479990100000000e+00	2.700000e-01
1.479990300000000e+00	8.100000e-01
1.479990700000000e+00	1.890000e+00
1.479991000000000e+00	2.700000e+00
1.479991560000000e+00	2.700000e+00
1.479992200000000e+00	2.700000e+00
1.479993480000000e+00	2.700000e+00
1.479996039999999e+00	2.700000e+00
1.479999000000000e+00	2.700000e+00
1.479999100000000e+00	2.430000e+00
1.479999300000000e+00	1.890000e+00
1.479999700000000e+00	8.100000e-01
1.480000000000000e+00	0.000000e+00
1.489990000000000e+00	0.000000e+00
1.489990100000000e+00	2.700000e-01
1.489990300000000e+00	8.100000e-01
1.489990700000000e+00	1.890000e+00
1.489991000000000e+00	2.700000e+00
1.489991560000000e+00	2.700000e+00
1.489992200000000e+00	2.700000e+00
1.489993480000000e+00	2.700000e+00
1.489996039999999e+00	2.700000e+00
1.489999000000000e+00	2.700000e+00
1.489999100000000e+00	2.430000e+00
1.489999300000000e+00	1.890000e+00
1.489999700000000e+00	8.100000e-01
1.490000000000000e+00	0.000000e+00
1.499990000000000e+00	0.000000e+00
1.499990100000000e+00	2.700000e-01
1.499990300000000e+00	8.100000e-01
1.499990700000000e+00	1.890000e+00
1.499991000000000e+00	2.700000e+00
1.499991560000000e+00	2.700000e+00
1.499992200000000e+00	2.700000e+00
1.499993480000000e+00	2.700000e+00
1.499996039999999e+00	2.700000e+00
1.499999000000000e+00	2.700000e+00
1.499999100000000e+00	2.430000e+00
1.499999300000000e+00	1.890000e+00
1.499999700000000e+00	8.100000e-01
1.500000000000000e+00	0.000000e+00
1.509990000000000e+00	0.000000e+00
1.509990100000000e+00	2.700000e-01
1.509990300000000e+00	8.100000e-01
1.509990700000000e+00	1.890000e+00
1.509991000000000e+00	2.700000e+00
1.509991560000000e+00	2.700000e+00
1.509992200000000e+00	2.700000e+00
1.509993480000000e+00	2.700000e+00
1.509996039999999e+00	2.700000e+00
1.509999000000000e+00	2.700000e+00
1.509999100000000e+00	2.430000e+00
1.509999300000000e+00	1.890000e+00
1.509999700000000e+00	8.100000e-01
1.510000000000000e+00	0.000000e+00
1.519990000000000e+00	0.000000e+00
1.519990100000000e+00	2.700000e-01
1.519990300000000e+00	8.100000e-01
1.519990700000000e+00	1.890000e+00
1.519991000000000e+00	2.700000e+00
1.519991560000000e+00	2.700000e+00
1.519992200000000e+00	2.700000e+00
1.519993480000000e+00	2.700000e+00
1.519996039999999e+00	2.700000e+00
1.519999000000000e+00	2.700000e+00
1.519999100000000e+00	2.430000e+00
1.519999300000000e+00	1.890000e+00
1.519999700000000e+00	8.100000e-01
1.520000000000000e+00	0.000000e+00
1.529990000000000e+00	0.000000e+00
1.529990100000000e+00	2.700000e-01
1.529990300000000e+00	8.100000e-01
1.529990700000000e+00	1.890000e+00
1.529991000000000e+00	2.700000e+00
1.529991560000000e+00	2.700000e+00
1.529992200000000e+00	2.700000e+00
1.529993480000000e+00	2.700000e+00
1.529996039999999e+00	2.700000e+00
1.529999000000000e+00	2.700000e+00
1.529999100000000e+00	2.430000e+00
1.529999300000000e+00	1.890000e+00
1.529999700000000e+00	8.100000e-01
1.530000000000000e+00	0.000000e+00
1.539990000000000e+00	0.000000e+00
1.539990100000000e+00	2.700000e-01
1.539990300000000e+00	8.100000e-01
1.539990700000000e+00	1.890000e+00
1.539991000000000e+00	2.700000e+00
1.539991560000000e+00	2.700000e+00
1.539992200000000e+00	2.700000e+00
1.539993480000000e+00	2.700000e+00
1.539996039999999e+00	2.700000e+00
1.539999000000000e+00	2.700000e+00
1.539999100000000e+00	2.430000e+00
1.539999300000000e+00	1.890000e+00
1.539999700000000e+00	8.100000e-01
1.540000000000000e+00	0.000000e+00
1.549990000000000e+00	0.000000e+00
1.549990100000000e+00	2.700000e-01
1.549990300000000e+00	8.100000e-01
1.549990700000000e+00	1.890000e+00
1.549991000000000e+00	2.700000e+00
1.549991560000000e+00	2.700000e+00
1.549992200000000e+00	2.700000e+00
1.549993480000000e+00	2.700000e+00
1.549996039999999e+00	2.700000e+00
1.549999000000000e+00	2.700000e+00
1.549999100000000e+00	2.430000e+00
1.549999300000000e+00	1.890000e+00
1.549999700000000e+00	8.100000e-01
1.550000000000000e+00	0.000000e+00
1.559990000000000e+00	0.000000e+00
1.559990100000000e+00	2.700000e-01
1.559990300000000e+00	8.100000e-01
1.559990700000000e+00	1.890000e+00
1.559991000000000e+00	2.700000e+00
1.559991560000000e+00	2.700000e+00
1.559992200000000e+00	2.700000e+00
1.559993480000000e+00	2.700000e+00
1.559996039999999e+00	2.700000e+00
1.559999000000000e+00	2.700000e+00
1.559999100000000e+00	2.430000e+00
1.559999300000000e+00	1.890000e+00
1.559999700000000e+00	8.100000e-01
1.560000000000000e+00	0.000000e+00
1.569990000000000e+00	0.000000e+00
1.569990100000000e+00	2.700000e-01
1.569990300000000e+00	8.100000e-01
1.569990700000000e+00	1.890000e+00
1.569991000000000e+00	2.700000e+00
1.569991560000000e+00	2.700000e+00
1.569992200000000e+00	2.700000e+00
1.569993480000000e+00	2.700000e+00
1.569996039999999e+00	2.700000e+00
1.569999000000000e+00	2.700000e+00
1.569999100000000e+00	2.430000e+00
1.569999300000000e+00	1.890000e+00
1.569999700000000e+00	8.100000e-01
1.570000000000000e+00	0.000000e+00
1.579990000000000e+00	0.000000e+00
1.579990100000000e+00	2.700000e-01
1.579990300000000e+00	8.100000e-01
1.579990700000000e+00	1.890000e+00
1.579991000000000e+00	2.700000e+00
1.579991560000000e+00	2.700000e+00
1.579992200000000e+00	2.700000e+00
1.579993480000000e+00	2.700000e+00
1.579996039999999e+00	2.700000e+00
1.579999000000000e+00	2.700000e+00
1.579999100000000e+00	2.430000e+00
1.579999300000000e+00	1.890000e+00
1.579999700000000e+00	8.100000e-01
1.580000000000000e+00	0.000000e+00
1.589990000000000e+00	0.000000e+00
1.589990100000000e+00	2.700000e-01
1.589990300000000e+00	8.100000e-01
1.589990700000000e+00	1.890000e+00
1.589991000000000e+00	2.700000e+00
1.589991560000000e+00	2.700000e+00
1.589992200000000e+00	2.700000e+00
1.589993480000000e+00	2.700000e+00
1.589996039999999e+00	2.700000e+00
1.589999000000000e+00	2.700000e+00
1.589999100000000e+00	2.430000e+00
1.589999300000000e+00	1.890000e+00
1.589999700000000e+00	8.100000e-01
1.590000000000000e+00	0.000000e+00
1.599990000000000e+00	0.000000e+00
1.599990100000000e+00	2.700000e-01
1.599990300000000e+00	8.100000e-01
1.599990700000000e+00	1.890000e+00
1.599991000000000e+00	2.700000e+00
1.599991560000000e+00	2.700000e+00
1.599992200000000e+00	2.700000e+00
1.599993480000000e+00	2.700000e+00
1.599996040000000e+00	2.700000e+00
1.599999000000000e+00	2.700000e+00
1.599999100000000e+00	2.430000e+00
1.599999300000000e+00	1.890000e+00
1.599999700000000e+00	8.100000e-01
1.600000000000000e+00	0.000000e+00
1.609990000000000e+00	0.000000e+00
1.609990100000000e+00	2.700000e-01
1.609990300000000e+00	8.100000e-01
1.609990700000000e+00	1.890000e+00
1.609991000000000e+00	2.700000e+00
1.609991560000000e+00	2.700000e+00
1.609992200000000e+00	2.700000e+00
1.609993480000000e+00	2.700000e+00
1.609996040000000e+00	2.700000e+00
1.609999000000000e+00	2.700000e+00
1.609999100000000e+00	2.430000e+00
1.609999300000000e+00	1.890000e+00
1.609999700000000e+00	8.100000e-01
1.610000000000000e+00	0.000000e+00
1.619990000000000e+00	0.000000e+00
1.619990100000000e+00	2.700000e-01
1.619990300000000e+00	8.100000e-01
1.619990700000000e+00	1.890000e+00
1.619991000000000e+00	2.700000e+00
1.619991560000000e+00	2.700000e+00
1.619992200000000e+00	2.700000e+00
1.619993480000000e+00	2.700000e+00
1.619996040000001e+00	2.700000e+00
1.619999000000000e+00	2.700000e+00
1.619999100000000e+00	2.430000e+00
1.619999300000000e+00	1.890000e+00
1.619999700000000e+00	8.100000e-01
1.620000000000000e+00	0.000000e+00
1.629990000000000e+00	0.000000e+00
1.629990100000000e+00	2.700000e-01
1.629990300000000e+00	8.100000e-01
1.629990700000000e+00	1.890000e+00
1.629991000000000e+00	2.700000e+00
1.629991560000000e+00	2.700000e+00
1.629992200000000e+00	2.700000e+00
1.629993480000000e+00	2.700000e+00
1.629996040000001e+00	2.700000e+00
1.629999000000000e+00	2.700000e+00
1.629999100000000e+00	2.430000e+00
1.629999300000000e+00	1.890000e+00
1.629999700000000e+00	8.100000e-01
1.630000000000000e+00	0.000000e+00
1.639990000000000e+00	0.000000e+00
1.639990100000000e+00	2.700000e-01
1.639990300000000e+00	8.100000e-01
1.639990700000000e+00	1.890000e+00
1.639991000000000e+00	2.700000e+00
1.639991560000000e+00	2.700000e+00
1.639992200000000e+00	2.700000e+00
1.639993480000000e+00	2.700000e+00
1.639996040000001e+00	2.700000e+00
1.639999000000000e+00	2.700000e+00
1.639999100000000e+00	2.430000e+00
1.639999300000000e+00	1.890000e+00
1.639999700000000e+00	8.100000e-01
1.640000000000000e+00	0.000000e+00
1.649990000000000e+00	0.000000e+00
1.649990100000000e+00	2.700000e-01
1.649990300000000e+00	8.100000e-01
1.649990700000000e+00	1.890000e+00
1.649991000000000e+00	2.700000e+00
1.649991560000000e+00	2.700000e+00
1.649992200000000e+00	2.700000e+00
1.649993480000000e+00	2.700000e+00
1.649996040000001e+00	2.700000e+00
1.649999000000000e+00	2.700000e+00
1.649999100000000e+00	2.430000e+00
1.649999300000000e+00	1.890000e+00
1.649999700000000e+00	8.100000e-01
1.650000000000000e+00	0.000000e+00
1.659990000000000e+00	0.000000e+00
1.659990100000000e+00	2.700000e-01
1.659990300000000e+00	8.100000e-01
1.659990700000000e+00	1.890000e+00
1.659991000000000e+00	2.700000e+00
1.659991560000000e+00	2.700000e+00
1.659992200000000e+00	2.700000e+00
1.659993480000000e+00	2.700000e+00
1.659996040000001e+00	2.700000e+00
1.659999000000000e+00	2.700000e+00
1.659999100000000e+00	2.430000e+00
1.659999300000000e+00	1.890000e+00
1.659999700000000e+00	8.100000e-01
1.660000000000000e+00	0.000000e+00
1.669990000000000e+00	0.000000e+00
1.669990100000000e+00	2.700000e-01
1.669990300000000e+00	8.100000e-01
1.669990700000000e+00	1.890000e+00
1.669991000000000e+00	2.700000e+00
1.669991560000000e+00	2.700000e+00
1.669992200000000e+00	2.700000e+00
1.669993480000000e+00	2.700000e+00
1.669996040000001e+00	2.700000e+00
1.669999000000000e+00	2.700000e+00
1.669999100000000e+00	2.430000e+00
1.669999300000000e+00	1.890000e+00
1.669999700000000e+00	8.100000e-01
1.670000000000000e+00	0.000000e+00
1.679990000000000e+00	0.000000e+00
1.679990100000000e+00	2.700000e-01
1.679990300000000e+00	8.100000e-01
1.679990700000000e+00	1.890000e+00
1.679991000000000e+00	2.700000e+00
1.679991560000000e+00	2.700000e+00
1.679992200000000e+00	2.700000e+00
1.679993480000000e+00	2.700000e+00
1.679996040000001e+00	2.700000e+00
1.679999000000000e+00	2.700000e+00
1.679999100000000e+00	2.430000e+00
1.679999300000000e+00	1.890000e+00
1.679999700000000e+00	8.100000e-01
1.680000000000000e+00	0.000000e+00
1.689990000000000e+00	0.000000e+00
1.689990100000000e+00	2.700000e-01
1.689990300000000e+00	8.100000e-01
1.689990700000000e+00	1.890000e+00
1.689991000000000e+00	2.700000e+00
1.689991560000000e+00	2.700000e+00
1.689992200000000e+00	2.700000e+00
1.689993480000000e+00	2.700000e+00
1.689996040000001e+00	2.700000e+00
1.689999000000000e+00	2.700000e+00
1.689999100000000e+00	2.430000e+00
1.689999300000000e+00	1.890000e+00
1.689999700000000e+00	8.100000e-01
1.690000000000000e+00	0.000000e+00
1.699990000000000e+00	0.000000e+00
1.699990100000000e+00	2.700000e-01
1.699990300000000e+00	8.100000e-01
1.699990700000000e+00	1.890000e+00
1.699991000000000e+00	2.700000e+00
1.699991560000000e+00	2.700000e+00
1.699992200000000e+00	2.700000e+00
1.699993480000000e+00	2.700000e+00
1.699996040000001e+00	2.700000e+00
1.699999000000000e+00	2.700000e+00
1.699999100000000e+00	2.430000e+00
1.699999300000000e+00	1.890000e+00
1.699999700000000e+00	8.100000e-01
1.700000000000000e+00	0.000000e+00
1.709990000000000e+00	0.000000e+00
1.709990100000000e+00	2.700000e-01
1.709990300000000e+00	8.100000e-01
1.709990700000000e+00	1.890000e+00
1.709991000000000e+00	2.700000e+00
1.709991560000000e+00	2.700000e+00
1.709992200000000e+00	2.700000e+00
1.709993480000000e+00	2.700000e+00
1.709996039999999e+00	2.700000e+00
1.709999000000000e+00	2.700000e+00
1.709999100000000e+00	2.430000e+00
1.709999300000000e+00	1.890000e+00
1.709999700000000e+00	8.100000e-01
1.710000000000000e+00	0.000000e+00
1.719990000000000e+00	0.000000e+00
1.719990100000000e+00	2.700000e-01
1.719990300000000e+00	8.100000e-01
1.719990700000000e+00	1.890000e+00
1.719991000000000e+00	2.700000e+00
1.719991560000000e+00	2.700000e+00
1.719992200000000e+00	2.700000e+00
1.719993480000000e+00	2.700000e+00
1.719996039999999e+00	2.700000e+00
1.719999000000000e+00	2.700000e+00
1.719999100000000e+00	2.430000e+00
1.719999300000000e+00	1.890000e+00
1.719999700000000e+00	8.100000e-01
1.720000000000000e+00	0.000000e+00
1.729990000000000e+00	0.000000e+00
1.729990100000000e+00	2.700000e-01
1.729990300000000e+00	8.100000e-01
1.729990700000000e+00	1.890000e+00
1.729991000000000e+00	2.700000e+00
1.729991560000000e+00	2.700000e+00
1.729992200000000e+00	2.700000e+00
1.729993480000000e+00	2.700000e+00
1.729996039999999e+00	2.700000e+00
1.729999000000000e+00	2.700000e+00
1.729999100000000e+00	2.430000e+00
1.729999300000000e+00	1.890000e+00
1.729999700000000e+00	8.100000e-01
1.730000000000000e+00	0.000000e+00
1.739990000000000e+00	0.000000e+00
1.739990100000000e+00	2.700000e-01
1.739990300000000e+00	8.100000e-01
1.739990700000000e+00	1.890000e+00
1.739991000000000e+00	2.700000e+00
1.739991560000000e+00	2.700000e+00
1.739992200000000e+00	2.700000e+00
1.739993480000000e+00	2.700000e+00
1.739996039999999e+00	2.700000e+00
1.739999000000000e+00	2.700000e+00
1.739999100000000e+00	2.430000e+00
1.739999300000000e+00	1.890000e+00
1.739999700000000e+00	8.100000e-01
1.740000000000000e+00	0.000000e+00
1.749990000000000e+00	0.000000e+00
1.749990100000000e+00	2.700000e-01
1.749990300000000e+00	8.100000e-01
1.749990700000000e+00	1.890000e+00
1.749991000000000e+00	2.700000e+00
1.749991560000000e+00	2.700000e+00
1.749992200000000e+00	2.700000e+00
1.749993480000000e+00	2.700000e+00
1.749996039999999e+00	2.700000e+00
1.749999000000000e+00	2.700000e+00
1.749999100000000e+00	2.430000e+00
1.749999300000000e+00	1.890000e+00
1.749999700000000e+00	8.100000e-01
1.750000000000000e+00	0.000000e+00
1.759990000000000e+00	0.000000e+00
1.759990100000000e+00	2.700000e-01
1.759990300000000e+00	8.100000e-01
1.759990700000000e+00	1.890000e+00
1.759991000000000e+00	2.700000e+00
1.759991354285714e+00	2.700000e+00
1.759991708571428e+00	2.700000e+00
1.759992062857143e+00	2.700000e+00
1.759992417142857e+00	2.700000e+00
1.759992771428571e+00	2.700000e+00
1.759993125714285e+00	2.700000e+00
1.759993480000000e+00	2.700000e+00
1.759996039999999e+00	2.700000e+00
1.759999000000000e+00	2.700000e+00
1.759999100000000e+00	2.430000e+00
1.759999300000000e+00	1.890000e+00
1.759999700000000e+00	8.100000e-01
1.760000000000000e+00	0.000000e+00
